,user_name,total_star,durability_star,price_star,design_star,delivery_star,date,review,help
711,조이씨,5.0,5.0,5.0,5.0,5.0,2020.04.18,배송도 완전 빨랐고 정말 편하고 깔끔하네요 정말 만족함니다^^,0
712,gyyy0420,5.0,5.0,5.0,5.0,5.0,2020.04.18,좋네요 푹신푹신하고 색도 하얀색이라 깔끔해요,0
713,징징이33,5.0,5.0,5.0,5.0,5.0,2020.04.18,완전편합니다 똥손이라 조립하는데는 시간이 걸렸어요 ㅎㅎ,0
714,쏭쏭쨩,5.0,5.0,5.0,5.0,5.0,2020.04.15,조립도 간편하고 생각보다 더 편하고 예뻐요!! 완전 마음에 쏙 들었습니다 !!!,0
715,bin_nini,5.0,5.0,5.0,5.0,5.0,2020.04.14,뭐죵 너무 편해욬ㅋㅋㅋㅋ 밥먹고 소화 시킬겸 앉아있으면 그대로 축 늘어져옄ㅋㅋㅋㅋㅋㅋ 짱짱,0
716,정립립,5.0,5.0,5.0,5.0,5.0,2020.04.10,"와 진짜 너무 좋아요 너무 편해요 이렇게 편할수가 없어요 그리고 진짜 엄청 예뻐요... 아 너무 잘산것같아여,,,ㅠㅜ ㅜ 무조건 발받침체어도 같이 사세요 앉고나서 발받침체어에 다리 올리니까 더 편함",0
717,dbswjdddd,5.0,5.0,5.0,5.0,5.0,2020.04.10,너무 푹신하고 폭 안겨있는 거처럼 편안합니다! 색상도 마음에 들고 조립도 쉬웠어요! 튼튼한지는 조금 더 써봐야 알것같습니다:),0
718,다솜해비,5.0,5.0,5.0,5.0,5.0,2020.04.08,"색상도 딱 좋고, 바닥에 앉기 힘들어서 샀는데 정말 편해요~ 나중에 수유의자로도 잘 쓸것같아요",0
719,아몰랑1234,5.0,5.0,5.0,5.0,5.0,2020.04.05,정말 편하고 조립도 쉽네요~ 리뷰가 좋은 이유가 있어요,0
720,민미미씨당,5.0,5.0,5.0,5.0,5.0,2020.04.04,푹신푹신하고 마음에 들어옹^_^ 잘쓸게요,0
721,에베베베붸뷉,5.0,5.0,5.0,5.0,5.0,2020.04.04,일끝나고 앉아서 쉬는순간 정신차리면 잠들어있어요... 💜,0
722,달토꺼,5.0,5.0,5.0,5.0,5.0,2020.04.03,엄청 편하다고 좋아하시네요 한개 더사고싶네요,0
723,naemaum,5.0,5.0,5.0,5.0,5.0,2020.04.03,엄청 폭신폭신하구 조립도 어렵지않았습니다 :)) 만족해요,0
724,수현1515,5.0,5.0,5.0,5.0,5.0,2020.04.03,몇일전에 사고 할머니께서도 좋아하셔서 하나더 샀어요!! 푹신하고 포근해서 할머니께서 잠이솔솔온다고 티비보다 잠들겠다고 하실 정도로 편하시데요. 진짜튼튼하고 가성비 굳굳 오래쓸 수 있을거같아요. 그리고 배송이 진~~~~짜 빨리와서 놀랐어요! 감사합니다.,0
725,수켠77,5.0,5.0,5.0,5.0,5.0,2020.04.02,여자혼자 조립? 진짜 가능하네요~ 흔들의자 안정적이고 편안합니다. 이건 진짜 만점!,0
726,nice2day2,5.0,5.0,5.0,5.0,5.0,2020.03.31,배송 진짜 빨라요. 만드는게 복잡하지 않네요. 튼튼한 다리재료 덕분에 앉을 때 불안하지 않아요. 다크 그레이 색상 천 재료이고 사진 색상이 리얼하게 나왔어요 실제로는 반짝거리지 않아요. 제가 허리 디스크가 있고 목도 안 좋아서 머리까지 받쳐주는 의자를 원했는데 딱이에요. 쇼파 버리고 이걸루 두세개 놓고 싶네요 ㅎㅎ,0
727,영준맘(김은경),5.0,5.0,5.0,5.0,5.0,2020.03.31,완전강추입니다.,0
728,후나나나,5.0,5.0,5.0,5.0,5.0,2020.03.27,생각보다 엄청 컸지만ㅎㅎ 앉았을때 너무 편해요👍🏻,0
729,rrhdnfl,5.0,5.0,5.0,5.0,5.0,2020.03.26,스툴이 짱짱하게 고정되지않아 약간 비싼감이 있지만 덮개는 정말 푹신하고 부드러워 만족합니다. 의자는 아주만족해요 추천합니다!,0
730,아름드리뚱,5.0,5.0,5.0,5.0,5.0,2020.03.26,최고에요. 두번 사세요. 세번 사세요.,0
731,전글이2,5.0,5.0,5.0,5.0,5.0,2020.03.25,너무편해요 조립도 설명서보면서 하면 금방 할수있어요,0
732,스리스리뱅,5.0,5.0,5.0,5.0,5.0,2020.03.24,"사용한지 1-2주정도 된것같아요! 조립도 쉽고 색상도 너무 예쁘고 무엇보다 진짜 너무 폭신폭신 편해요!!!!! 1인쇼파 넘사고싶었지만 망설이고있었는데, 다들 꼭 사세용~~ 발받침대도 함께 구매하실것을 적극 추천드려욥ㅋㅋㅋ",0
733,뜰뚱,5.0,5.0,5.0,5.0,5.0,2020.03.19,배송 빠르게 잘 받았습니다. 조립도 어렵지않았습니다. 혼자 앉아서 게임할 용도로 구입했는데 푹신하고 가볍고 굉장히 마음에 드네요,0
734,서윤용ㄱㅣ,5.0,5.0,5.0,5.0,5.0,2020.03.13,포인트 두기 좋은 의자네요 설치도 비교적 쉬웟구요 가겨대비 만족입니다,0
735,reumi_j,5.0,5.0,5.0,5.0,5.0,2020.03.10,조립 생각보다 쉬워서 여성분 혼자도 가능합니다 !근데 진짜 크다는 점은 생각하고 구매하시길.... ㅋㅋㅋㅋ엄청커요 진짜... 대신 앉으면 안락해서 그건 엄청 맘에 드는 부분이에요,0
736,꼼지락꿈틀,5.0,5.0,5.0,5.0,5.0,2020.03.03,생각보다 사이즈가 커서 당황했지만 정말 너무너무 편하고 푹신합니다-앉아 있으면 온몸을 감싸주는 느낌이예요~발받침 스툴 같이 쓰면 잠이 솔솔~~^^ 임신 막달이라 쇼파에도 앉아 있기 힘들었는데 정말 너무 편해요-출산 후 수유의자로 활용할 예정입니다,0
737,nooah 이혜정93,5.0,5.0,5.0,5.0,5.0,2020.02.27,폭 안기는 편안한 느낌의 쇼파예요.하하,0
738,만두오꾸,5.0,5.0,5.0,5.0,5.0,2020.02.19,생각보다 크기가 큽니다. 그리고 완전 편~~~~안. 가벼워서 여기 저기 옮길 수도 있고 조립도 쉬었습니다 ^^,0
739,종미,5.0,5.0,5.0,5.0,5.0,2020.02.18,조립간편. 색상예쁨. 수유의자용으로 구매.,0
740,eee04,5.0,5.0,5.0,5.0,5.0,2020.02.11,고민하다가 후기 믿고 구매했어요. 배송도 빠르고 정말 편해요!!! 계속 의자에만 앉아있을것 같아요,0
741,이루리이,5.0,5.0,5.0,5.0,5.0,2020.01.30,소파가 생각보다 크긴한데 포근하니 참 편해요ㅎㅎㅎ 러그 색상이랑 더 잘어울려서 기분 좋아요 공주소파 같아여,0
742,살롬사랑해,5.0,5.0,5.0,5.0,5.0,2020.01.29,"예전부터 미니 쇼파 , 1인용 쇼파를 찾았는데요 너무너무 편합니다 . 왜 이제야 샀을까하는 생각도 들고! 무조건 사세요 조립하는데는 애좀 먹었습니당.. 저만 그럴꺼라 생각합니다 ㅎㅎ 부모님도 하나 사드릴꺼예요 많이 파세요",0
743,mmn:*,5.0,5.0,5.0,5.0,5.0,2020.01.21,"아이보리가 품절이어서 다른 곳에서 사려고 하다가 미련 가지고 다시 들어왔더니 입고가 된 상태라 바로 샀어여 증말 ㅠㅠ 넘 편함니다 여자가 만들기도 쉽고, 고양이들도 좋아하고, 고양이 털도 많이 안붙슴니다",0
744,dlsehfm93,5.0,5.0,5.0,5.0,5.0,2020.01.15,엄청 편해요.이 제품 사기전에 리뷰를 꼼꼼히 다 읽어보고 주문한건데 만족합니다. 망설일 필요가 없는 쇼파네요,0
745,삼정만세,5.0,5.0,5.0,5.0,5.0,2020.01.15,정말 대박이네요.거실한쪽 나만의 공간만들고싶었는데 너무 좋아요.앉아서 산보고있으니 세상다가진듯.감사해요,0
746,루징텐,5.0,5.0,5.0,5.0,5.0,2020.01.11,고민하다 구매 했는데 대만족 정말 편해요 그 전에는 바닥도 좌식의자도 일반 의자도 불편해서 바로 침대에 누웠는데 이 의자 산 이후로는 밥 먹을때 빼고는 앉아서 티비 핸드폰 책 노트북 등 을 하며 시간을 보냅니다 :-) 디자인 및 색상도 심플하고 이동도 편리해요 저는 키가 175에 체격이 좀 있는 편인대도 편리해요,0
747,위너스윤선생,5.0,5.0,5.0,5.0,5.0,2020.01.08,정말 최고입니다! 이것땜에 거실에 쇼파 놓기가 싫어요...,0
748,선기덕쿵더러러러,5.0,5.0,5.0,5.0,5.0,2019.12.17,조립 별로 안어려웠고 좋아요 넘 예뻐요,0
749,미선 Ween93,5.0,5.0,5.0,5.0,5.0,2019.12.06,넘 이쁘고 편해요ㆍㆍ티브 볼려면 각도가 안나와서 구입했어요 설명서 보고 조립하기 힘들어요 그냥 내 생각대로 조립했어요,0
750,aaaprk,5.0,5.0,5.0,5.0,5.0,2019.12.06,푹신해서 너무 편하고 좋아요😭 고양이들도 좋아해요,0
751,성하코ㅇ,5.0,5.0,5.0,5.0,5.0,2019.11.30,예뻐요 만족합니다 :) 조립도 수월했어요 ! 색깔이 너무 맘에 들어요,0
752,작령이,5.0,5.0,5.0,5.0,5.0,2019.11.26,1인용 쇼파를 구입하려고 여기저기 보는중이었는데 푹신하고 화이트인데다가 흔들의자까지 되서ㅠㅠㅠ 냅다 구매해버렸는디 후회 절대 안하고 한번앉으면 헤어나올수가 없어요 동생도 가끔 몰래와서 한참 앉아있다가 나가요ㅋㅋㅋㅋㅋㅋㅋㅋ,0
753,치유랑,5.0,5.0,5.0,5.0,5.0,2019.11.25,수유쇼파로 샀는데 임신 중에도 잘 쓰고 있어요,0
754,heo성,5.0,5.0,5.0,5.0,5.0,2019.11.22,튼튼하고 예뻐요 아주 좋습니다. 그리고 편해Zzzzz,0
755,킁쿵흥,5.0,5.0,5.0,5.0,5.0,2019.11.22,소파 천 재질이 매우 맘에 들었구요. 조립은 할땐 힘든만큼 안전한거 같아서 지금 매우 잘 쓰고 있어요~!,0
756,송유자,5.0,5.0,5.0,5.0,5.0,2019.11.20,다들 앉아보고 너무 편하다 그러고ㅎㅎ 인테리어 면에서도 충분해요ㅎㅎㅎ,0
757,임찌우니,5.0,5.0,5.0,5.0,5.0,2019.11.02,카페에서 쓰려고 주문해서 때 탈까봐 포장지 다시 덮어놓고 찍었어요! 엄청 편한데 생각보다도 엄청 크네요 ㅎㅎ 자리를 꽤 많이 차지할거 같아요 ㅎㅎ,0
758,vicke66,5.0,5.0,5.0,5.0,5.0,2019.10.16,맘에 들어요^^ 잘산거 같아요ㅋ편하네요ㅋ,0
759,saqo,5.0,5.0,5.0,5.0,5.0,2019.10.11,조립이 어려운 편은 아닌데 부품이랑 쿠션이 무게감이 있어서 약간 힘들었어요. 크기는 생각보다 약간 큰편이었지만 앉아보니 너무 편해요!,0
760,nonamesir,5.0,5.0,5.0,5.0,5.0,2019.10.11,"생각보다 엄청 커서ㅎㅎ 아기자기한 방에 존재감이 뿜뿜인데요, 완전 편해요 흔들흔들 기분도 좋구 ㅠㅠㅠㅠ 사길 잘했어요!!",0
761,수금토토일,5.0,5.0,5.0,5.0,5.0,2019.09.19,너무 조아요 ㅠ 근데 스티커를 잘 안떼지는 재질? 로 쓰셔서 보이지는 않아도 떼고싶은데 ㅜ 그게 조금 아쉬워요,0
762,심쭈야,4.8,5.0,4.0,5.0,5.0,2020.07.06,후기가 너무 좋아서 빈백사려다 삿어요 후기를 다 믿엇음 안됬엇는데ㅎ.... 빈백은 일어날때 아주 힘들어서 제외하고 이걸 삿는데 다리부분이 마음에 들지않아요 회색이라 너무 거슬립니다 오히려 화이트면 괜찮앗을것같아요 그리고 허리부분 쿠션없으면 아 주 불편합니다 시어머니도 앉아보시곤 허리아프다고 하셔서 민망햇네요 쿠션 놓으면 편해요 흔들의자프레임 구매했는데 저는 너무어지럽고 자리차지 많이해서 뺏네요 신랑꺼도 빼버리고 싶어요 여름소재는 아니라 좀 덥구 가격대비는 만족스럽지만 음 좀쓰다가 저는 개인적으로 이사갈때 버리고 쇼파 사고싶네요 색상이나 촉감 등은 좋아요 저는 만족스럽지 못하는데 신랑은 흔들흔들 아주 마음에든다고 좋다고 그러네요,3
763,kk_9900,4.8,4.0,5.0,5.0,5.0,2020.06.27,저만 그런건지 모르겠는데 머리랑 목쪽에 비해 허리쪽이 쿠션감이 덜해서 앉아있으면 허리가 c자로 굽는듯한 느낌이 들고 허리가 뻐근해져요 ㅠ 허리쪽 쿠션이 더 빵빵했으면 좋았을것같아요,2
764,DDubeeLAND,4.8,4.0,5.0,5.0,5.0,2021.07.18,저희집 개님들도 너무 좋아하십니다 자꾸 올려달래서 올려놨더니 지들 자리네요..^*^ 만족쿠,1
765,김상균787,4.8,4.0,5.0,5.0,5.0,2020.12.15,담요 덮어서 사용하니까 예뿜 하나 사고 좋아서 하나 더샀는데 높이가 다른기분.. 그새 솜이 꺼진기분.. 나쁜자세해도 개편해서 오래앉아있더보면 허리아픔ㅎㅎ,1
766,동도리동오리,4.8,5.0,5.0,4.0,4.0,2020.01.04,내껀데 관심없다던 남편이더 좋아하는 의자,1
767,나무럭씨,4.8,5.0,5.0,4.0,4.0,2019.09.29,국민 수유의자래서 출산한 친구 선물로 보내줬는데 요런 인증샷이 ㅎㅎㅎ 냥이 인증이면 푹신함 안락함 최고 인증아닌가요😂 남편은 시큰둥하게 조립하더니 앉아보고 눈 휘둥글 ㅋㅋ 호시탐탐 노린답니다. 식구들 전부 이 의자 붙박이 됐대요 ㅋㅋ,1
768,chuck87,4.8,4.0,5.0,5.0,5.0,2021.08.24,조립할땐 내구성이 약할거라 생각했는데 막상 조립하고 앉아보니 내구성도 좋은거 같고 가성비 좋네요,0
769,ㄸㄷㅅㅈ,4.8,4.0,5.0,5.0,5.0,2021.08.20,생각보다 커서 안정감있고 폭 들어갈수 있어서 좋아요 근데 커버를 세탁못해서 아쉽....🥲,0
770,세상다내거,4.8,5.0,5.0,4.0,4.0,2021.08.20,좁은 자취방에 욕심부려 샀는데 만족합니다! 너무 편하고 예뻐요,0
771,jaiodove,4.8,4.0,5.0,5.0,5.0,2021.08.17,아기가 67일 되었는데 모유 수유하느라 7월부터 사용했는데 만족합니다. 아기 등센서 때문에 띠하고 의자에서 잠자는 시간이 종종 있는데 꿀잠이예요. 추천합니다. 사이즈가 생각보다 커서 그래도 움직이는 거 추가하길 잘했네요!,0
772,빠른결정자,4.8,5.0,5.0,4.0,4.0,2021.08.16,의자가 가벼워서 엄마가 이동하기도 편하고 커버 세탁도 되어 좋아요. 커버는 빨래방에서 세탁했네요. 푹신하고 머리까지 다 받힐 수 있어 좋고 색상도 환하여 무난하게 어울려요.,0
773,수플레튤립,4.8,5.0,5.0,4.0,4.0,2021.08.09,"놀랐던 게 배송이 정말 빨랐어요. 오전에 결제하니 바로 다음날 받았습니다. 조립된 상태로 왔어도 부피 때문에 혹여 부재중이면 난감하고 조립해야 해도 힘든 난감한 가구가 이런 의자가 아닌가 싶은데, 직접 조립을 해야하지만 금방 할 수 있어서 좋았어요. 세탁 가능한 것도 이점으로 보았는데 생각보다 부피가 있어서 그냥 여름에는 이 커버, 겨울에는 블랑킷 걸어두고 쓸까 싶어요ㅋㅋㅋ 발받침은 그 정도 높이의 화장대 의자가 있어 따로 안 샀고, 쿠션은 있는 것과 없는 것의 차이가 커서 사길 잘한 것 같아요. 리뷰처럼 천 소재가 더운 거라서 여름용 커버도 샀는데 안 예쁘지만 괜찮네요. 의자도 너무 편해서 만족이에요.",0
774,rurry,4.8,4.0,5.0,5.0,5.0,2021.08.04,배송완전 빨리왔어요!! 딱 사진대로 디자인이구요 가격대비 너무 휼륭해요ㅠㅠ 앉앗을때 왜 다들 편하다고 한지 알듯하네요 ㅋㅋㅋ,0
775,수이레용,4.8,5.0,5.0,4.0,4.0,2021.08.02,크기는 좀 커요!! 그리고 천이 더운 소재긴 합니다 그래도... 너무 좋네여 ㅠㅠ 제가 테이블을 좀 실수로 크게 사서 앉아서 활동하긴 약간 어렵지만 그래도 전반적으로 매우 만족합니다! 발 받침대를 같이 구매 안 한 게 너무 후회되네요 ㅠㅠㅠㅠ,0
776,지용욘,4.8,5.0,5.0,4.0,4.0,2021.07.30,튼튼하고 좋습니다 매우 편해요 생각보다 푹신하지는 않아요 뼈대에 씌우는 형식이라,0
777,은ㅈㅣ짱,4.8,4.0,5.0,5.0,5.0,2021.07.27,좋아요ㅋㅋㅋ진짜 폭 감싸지는 느낌이고 잠 솔솔 옵니다ㅠㅠ,0
778,지연286,4.8,4.0,5.0,5.0,5.0,2021.07.26,진짜 너모 편해요 ㅎㅎ 재택할때 여기 앉아 하다가 2시간 자서 혼났네요;; ㅋㅋㅋ 저녁에 여기서 쉬면서 넷플릭스 보면 개꿀~~,0
779,_Nips_,4.8,4.0,5.0,5.0,5.0,2021.07.22,지인집에서 앉아보고 좋아서 주문했어요 조립이 쉬워서 금방 할 수 있었네요 의자가 높은편이라 발바침도 주문할걸 그랬어요,0
780,Seon114,4.8,4.0,5.0,5.0,5.0,2021.07.21,이게...편한가..?라는 생각을 앉아서 계속 하고있어요...못일어나는중..... 막 진짜 되게 너무 편해서 녹아내리는 느낌은 아닌데 일어나기싫어요 그냥...그냥 이렇게 있고싶어요...하나 더 사게요...,0
781,림26,4.8,5.0,5.0,4.0,4.0,2021.07.21,수유할려고 샀는데 3살울 첫찌아들이 자기도 사달래요~^^ 핸개더 사야겠어요,0
782,jahakgirl,4.8,5.0,5.0,4.0,4.0,2021.07.16,가격이 조금만 더 싸면 좋겠지만....ㅇㅎㅎ 수유하면서 아기랑 졸기에 딱좋아요 색상도 이쁘구 잘못시켜서....풋스툴이 다크로 왔지만 ㅜㅠㅠ 나중에 낚시가서 써도 될 스툴이라 걍 쓰기류 조립도 쉽구 100키로가 앉아도 굿입니다 ㅋㅋ,0
783,HuiYayam,4.8,5.0,5.0,4.0,4.0,2021.07.14,진짜 너무 편하고 좋아요~!!! 스툴을 안샀는데 조금 아쉬워서 고민중이요 ㅎ,0
784,김연주180,4.8,4.0,5.0,5.0,5.0,2021.07.14,생각보다 의자가 약간 크긴 했는데 앉았을 때 딱 안정감 있고 좋네요! 너무 편하고 책 읽거나 쉬거나 할때 딱입니다... 쿠션감이 사라질까봐 좀 걱정이긴 한데 일단은 써보려구요! 가격도 괜찮은 편이고 전 너무 만족해요😊😊,0
785,lilyyy6244,4.8,4.0,5.0,5.0,5.0,2021.07.09,"뭐죠 이 의자… 너무편하고 조립도 생각보다 쉬웟고, 배송도 거의 하루만에 온것같아요😉 감사합니당ㅎㅎ",0
786,써머캣,4.8,5.0,5.0,4.0,4.0,2021.07.07,엄마가 탐낼 정도로 좋아요 첨엔 왤케 큰거 샀냐고 머라 했는데 계속 앉아계심,0
787,blackiorl,4.8,5.0,5.0,4.0,4.0,2021.07.04,좀 비싸지만 안락하네용 ㅎㅎ 생각보다 부드러운 매쉬에 맨살도 불편하지않아용 ㅎㅎ,0
788,솔이이잉ㅣ,4.8,5.0,5.0,4.0,4.0,2021.07.02,배송 빨라요 ~! 발받침 의자에는 뭐가 묻어서 물티슈로 닦으니 지워졌어요 때는 많이 탈 거 같긴한데 너무 편하고 예뻐요 ! 흔들의자 다니까 바닥이 미끄러워서 요가매트를 깔았어요 ! 잘 쓸게요 ~! 👍,0
789,기애92,4.8,5.0,5.0,4.0,4.0,2021.06.30,출산앞두고 구매했는데 정말편하네요 보조의자도 잘산것같아요,0
790,ㅁㅏㅇ찌,4.8,5.0,5.0,4.0,4.0,2021.06.27,조립도 쉬웠고 앉으니까 너무 편해요 작업할때 편한 의자를 찾고있었는데 아주아주 편하게 작업할수 있을거같아요ㅎㅎ,0
791,박김김,4.8,4.0,5.0,5.0,5.0,2021.06.25,가게에두려구 샀구요 좁은공간임에도 적당했습니다 조립이 조금 난해했지만 이해하니 쉽더라구요 앉았을때 엄청편했습니다,0
792,아바라라라라라,4.8,5.0,4.0,5.0,5.0,2021.06.24,다들 편하다고 하길래 기대를 좀 많이 했나봐요. 무중력?이런 느낌은 없는데 계속 앉아있게는 되네요 아이보리가 방 인테리어랑은 어울리는데 생각보다 큼+때탈까봐 무서워요. 조립은 좀 헷갈리긴 했지만 쉬운 편이었습니다,0
793,움쓰동빵,4.8,5.0,5.0,5.0,5.0,2021.06.23,조립하는 거 별로 어렵지도 않고 푹신하고 좋아요,0
794,닌닌ㅡ,4.8,5.0,5.0,4.0,4.0,2021.06.19,조립도 쉽고 의자도 너무 편해요.. 처음에 앉았을때는 사람들이 오바하는 줄 알았는데 계속 앉아있다 보니까 못 일어나겠어요 앉아서 책읽으면 시간이 훅훅 갑니다 너무좋아요,0
795,쏭밍,4.8,5.0,5.0,4.0,4.0,2021.06.19,조립이 쉽다고들 하는데 저만 안 끼워져서 낑낑댔나요..? 뭐가 아다리가 안 맞았는지 끼우는데 한참 걸렸는데 다 조립하니까 다리 하나가 짧아서 뒤뚱거려서 다시 빼고 조립하느라 애 먹었어요..똥손이 아닌데 ㅠ..? 의자는 머리까지 받쳐줘서 굉장히 편합니다 아 그리고 발받침체어 다른색상이 온듯;;; 의자랑 색상이 달라요,0
796,일똥이부인,4.8,4.0,5.0,5.0,5.0,2021.06.18,국민템 수유의자라길래 구매했어요~ 크기도 딱이고 의자도 너무너무 편합니다~,0
797,딩딩딤,4.8,4.0,5.0,5.0,5.0,2021.06.10,집에 있는 의자들이 너무 불편해서 수유용으로 구입했어요 의자 편하고 좋네요 방석 안해도 될뻔 했어요 전 방석 없는게 좋네요 제가 172인데 목받침 없는 제품 샀더니 제대로 앉으면 목 반쯤 의자 뒤로 넘어가네요 ㅎ 글구 오래 있으면 전 등이 아프더라고요 애낳고 몸이 안좋아서 ㅠ 그래도 울집에선 젤 편한 의자예요,0
798,봄날오후에,4.8,5.0,5.0,4.0,4.0,2021.06.07,베란다에 휴식공간을 꾸며봤어요. 여기서 가장 큰 공을 세운 의자입니다. 너무너무 편안하고 안락해요. 쇼파에 폭~ 쌓여서 휴식하는 시간이 하루 중 가장 평화롭고 행복한 시간이 됐어요ㅋㅋ,0
799,HMK223,4.8,5.0,5.0,4.0,4.0,2021.06.04,소파를 두기엔 과하고 안락한 의자가 필요할 때 딱인 거 같아요! 조립하기도 너-무 간단해서 5분이면 포장 뜯고 조립하고 충분해요!,0
800,zxxzo,4.8,5.0,5.0,4.0,4.0,2021.06.01,생각보다 큰데 푹신하고 편해서 좋아요. 디자인도 이쁨 다리빼고 근데 앉는 부분이 지지되있는게 아니라 해먹?처럼 되있음,0
801,에공,4.8,4.0,5.0,5.0,5.0,2021.05.31,포근하고 바로커피한잔내려서 먹었어요 남편도 좋다고 하네요,0
802,밍늉밍늉,4.8,5.0,5.0,4.0,4.0,2021.05.29,생각보다 크다는 후기가 많아서 자리 많이 차지할까봐 고민하다 샀는데 방에 둘만한 크기고 편해서 사길 잘한거같아요,0
803,hsiota,4.8,5.0,4.0,5.0,5.0,2021.05.28,아 정말 이 리뷰를 읽을 시간에 주문하세요 엄청나게 고민했었는데 그 시간이 너무 아까워요ㅠㅠ 배송도 빠르고 정말 너무 편해요ㅠㅠㅠㅠㅠ 발받침 꼭 필수입니다!!!,0
804,dasol58,4.8,4.0,5.0,5.0,5.0,2021.05.27,너무 편하고 좋아요~ 여자혼자 조립가능했어요 (다만 마지막 지퍼가 잘 안잠겨서ㅜ).스툴이 이어야 편해요!!,0
805,포퐁이,4.8,5.0,5.0,4.0,4.0,2021.05.26,편하고 넘 좋아용 임신중기인데 소파가 좀 불편해져서 수유할때까지 쓰려고 미리 샀어요!,0
806,요잇이잉,4.8,5.0,5.0,4.0,4.0,2021.05.26,전에 써보고 이사와서 다시 샀어요:) 배송도 빠르고 안에 포장도 깔끔하게 잘 되어있어용 너무 편하고 푹신하고 좋아요 여름에는 예쁜 얆은 이불 하나 얹어쓰면 덥지않구 좋아요 추천합니다~~~:),0
807,miniuet_107,4.8,5.0,5.0,4.0,4.0,2021.05.25,진짜... 기절각입니다 너무편하고좋아요,0
808,aram24,4.8,5.0,5.0,4.0,4.0,2021.05.21,수유의자로 준비했어요:) 폭신하고 편안합니다 다만 재질이 여름에는 좀 더울것 같아서 다른소재도 있으면 좋을것 같아요 !,0
809,김희정1980,4.8,5.0,5.0,4.0,4.0,2021.05.21,가격은 좀더 저렴해도 된다 생각해요 근데 이 의자 미쳤어요 왠만한 싸구려 쇼파 살바에 푹신하고 감싸이는거 좋아한다면 이거에요 마약의자에요 퇴근하고 바로 조립해서 힘드니까 잠시 앉았는데 못일어나겠어요! 이름 잘지었다 수유의자,0
810,suz🪐,4.8,5.0,4.0,5.0,5.0,2021.05.21,리뷰에서 본대로 재질이 여름에는 좀 더울 것 같긴 합니다ㅠㅜ 한여름엔 뭐 깔고 앉아야겠어요 의자는 정말 편해요 여기서 컴퓨터도 하고 책도 읽고 계속 앉아있어요!,0
811,EJGPBJ,4.8,5.0,5.0,4.0,4.0,2021.05.21,여자혼자 설치하기 가볍고 쉬워요~ㅎㅎ,0
812,Elena0214,4.8,4.0,5.0,5.0,5.0,2021.05.19,와 배송 진짜 빨라요. 하루만에 옴 이게 헤드쿠션 없는 구형 같은데 뭐 상관없긴 해요. 임산부라 산건데 중후기 임산부들은 옵션에 있는 방석을 등에 받치고 앉으면 더 숨쉬기가 편해요. 발마사지할때도 이 의자에 앉아서 하고 평소엔 스툴 앞에 놓고 발 올리고 있어요. 스툴은 필수입니댜,0
813,지이이이이이이이이입,4.8,5.0,4.0,5.0,5.0,2021.05.16,편해요 공간을 마니 차지하긴 하는데 흔들의자다리 강추 발받침은 생각보다 안써요,0
814,호두랑탄이랑,4.8,4.0,5.0,5.0,5.0,2021.05.16,곧 다가올 출산을 대비해서 구매했는데 생각보다 너무 편하고 좋네요! 색상은 좀 더 어두운색을 할 걸 그랬나 싶지만 아이보리색이 깔끔하긴 합니다~ 등받이용 쿠션은 있는게 더 편한 것 같아요!,0
815,Luvya,4.8,5.0,5.0,4.0,4.0,2021.05.15,목요일에 주문했는데 토요일에 왔어요 임신 6개월차인데 집에 쇼파가 따로 없어서 편한 의자를 찾다가 구매한건데 아주 만족스러워요 수유쇼파로도 유명하다는데 정말 유용히 잘쓸거같아요 ㅎㅎ 조립도 여자혼자 하기 괜찮았습니다 다만 지금 여름이라 재질이 좀 덥네요 쿨매트 같은거 사서 깔아놔야겠어요,0
816,집꾸며보옵시다,4.8,5.0,5.0,4.0,4.0,2021.05.12,불편할 것 같아서 걱정 많이 했는데 생각보다 너무 편해요,0
817,시율헌,4.8,5.0,5.0,4.0,4.0,2021.05.11,배송빠르고. 튼튼해요. 엄청편해요.추천해요,0
818,JeRong,4.8,5.0,5.0,5.0,5.0,2021.05.11,너무너무너무너무너무 이뻐용 발 받침대 꼭 필수예요 ! !,0
819,보댐무,4.8,5.0,5.0,4.0,4.0,2021.05.10,집들이오는 친구들이 여기에만 앉으면 진짜 잘샀다고 얘기하는 물건중 하나입니다.. 저희집의 자랑... 여기앉으면 징짜 앉아서 자는것도 가능해요 ㅠㅠ 최고(조립은 15분컷),0
820,ㅇㅁㄷㅇ,4.8,5.0,5.0,4.0,4.0,2021.05.08,가볍고 엄청 편하네요 ㅎㅎㅎ 여기서 잠도 잘 수 있을거같아요 !,0
821,bbos1234,4.8,5.0,5.0,4.0,4.0,2021.05.06,임신하고 필요해서 구매했어요 폭신하고 너무 좋아요!,0
822,범푸댁,4.8,5.0,4.0,5.0,5.0,2021.05.06,편안해요ㅎㅎ 수유용으로 샀는데 아기 태어나면 써볼 것 같아요. 일단 누워서 티비보기에 참 좋네요ㅋㅋ,0
823,김지여니ㄴㅣ,4.8,4.0,5.0,5.0,5.0,2021.05.05,사이즈가 크긴크네요 원룸이라 1인쇼파 계속 고민하다가 질렀는데 편하고 좋아요 다만 가격대는 좀 비싼듯 오래앉아있으면 약간 불편할거같은데 그래도 흔들의자처럼 사용할 수 있어서 좋아요,0
