,user_name,total_star,durability_star,price_star,design_star,delivery_star,date,review,help
243,오즈7,5.0,5.0,5.0,5.0,5.0,2020.09.03,배송 빠르고 기사님이 친절하셨습니다. 살까말까 망설였는데 가장 잘 산 아이템으로 최애하는 쇼파가 되었어요. 강추합니다!!,0
244,이연22',5.0,5.0,5.0,5.0,5.0,2020.09.01,식탁과는 높이가 안맞아요 ㅠㅠ 너무 낮고 푹 꺼져서 불편하지만 의자자체는 편하고 안락해요,0
245,ㄱㅎㄹㅇㄴ,5.0,5.0,5.0,5.0,5.0,2020.08.30,여름에 조금 덥긴 하지만 편하기는 아주 편해요! 조립도 간편👍,0
246,내가로또일등,5.0,5.0,5.0,5.0,5.0,2020.08.30,자취하면서 1인쇼파 검색하던도중 캠프밸리제품을 구매하게되었습니다 혼자 조립하고 이동도 편하고 좋아요 단점이라면 여름엔 사용하기 더워서 다른 커버를 구매해야 합니다,0
247,데쓰오브러브,5.0,5.0,5.0,5.0,5.0,2020.08.29,배송 빠르고 조립도 쉽고 편안하고 좋아요 ㅎㅎ,0
248,trejoa,5.0,5.0,5.0,5.0,5.0,2020.08.29,너무 편해요. 사실 기대 많이 안했는데 너무 너무 좋네요. 집에 쇼파가 있지만 팔고 이것만 놔두고 싶네요 ㅎㅎ 티비를 나무 편하게 보고 가끔 잠들때도 있어요. 발의자도 같이샀는데 꼭 세트로 구입하세요. 진짜 강추입니다.,0
249,눈뉸난냐,5.0,5.0,5.0,5.0,5.0,2020.08.26,배송 진짜 빠르게 보내주셔서 안락함을 빠르게 느낄 수 있었어요!! 조립도 어렵지 않게 해서 금방 끝났네요 ㅎㅎ 앉아있는데 잠이 오네요 ㅋㅋㅋ 😵 너무 편안해요❤️ 생각보다 컸지만! 그만큼 편안함도 크네요 ㅎㅎ 잘쓸게요 감사합니다,0
250,청룡9,5.0,5.0,5.0,5.0,5.0,2020.08.25,너므 맘에 들어요~저보다 우리아이들이 서로 앉으려고 합니다^^,0
251,하연140,5.0,5.0,5.0,5.0,5.0,2020.08.24,정말 마약의자예요 앉으면 일어나기 싫어요 조립하기도 어렵지 않아요,0
252,흰개ㅁ,5.0,5.0,5.0,5.0,5.0,2020.08.24,생각보다 크네요. 편하긴 편해요. 가볍고 ㅇㅎㅎ,0
253,베베다미소미,5.0,5.0,5.0,5.0,5.0,2020.08.24,조립자체는 쉬웠는데 설명서가 더 어려웠던거 같구요 폭신안락 앉았을때 느낌이 전 딱 감싸는 느낌이라 좋은데 남편은 뭔가 더운듯한 그런 재질이라고 하더라구요 땀이 많거나 더위잘타는 분은 살짝 답답하실수도 있을거같아요,0
254,🐶❤️👍🏻,5.0,5.0,5.0,5.0,5.0,2020.08.19,고민하는 시간은 배송을 늦출뿐.. 얼른 구매하세요 최고에여,0
255,:경안:,5.0,5.0,5.0,5.0,5.0,2020.08.18,편하고 오래 앉아 있어도 허리 통증이 덜 하네요 .,0
256,크리미8,5.0,5.0,5.0,5.0,5.0,2020.08.15,아빠와 딸이 머리맞대고 조립했어요~~까르르~재밋게 조립하고 엄청 조아라하며 아빠는 본인께 아닌게 섭섭한듯ㅋ,0
257,sso2.l,5.0,5.0,5.0,5.0,5.0,2020.08.14,맘에들어요. 색감도 때탈까봐 골드그레이로했는데 좋습니다,0
258,베리머핀,5.0,5.0,5.0,5.0,5.0,2020.08.13,너무 마음에 들어요 이사도했고 다음달에 아기태어나서 수유의자로 사용할겸 주문했는데 편하고 좋네요^^,0
259,현댕댕댕댕,5.0,5.0,5.0,5.0,5.0,2020.08.12,"후기가 좋은데는 이유가 있네요.. 정말 많이 고민고민고민 하다가 샀는데 너무 좋아요ㅠㅠ 처음에 조립할때 조금 낑낑거렸지만 완전 쉬웠네요 후후 다들 보고 자기도 구매한다고 하더라구용 ㅎㅎ 진짜 최고에요,, 너무편해요,, 재질이 덥다고 했는데 전 모르겠어요 그냥 좋아요.. ㅎㅎㅎ",0
260,유유한333,5.0,5.0,5.0,5.0,5.0,2020.08.11,역시 많은 리뷰처럼 넉넉한 사이즈라 좋습니다!,0
261,최고은씨,5.0,5.0,5.0,5.0,5.0,2020.08.10,"후기보고구매햇어요 조립하는데좀힘들엇지만,정말편하고,좋아요",0
262,65343546,5.0,5.0,5.0,5.0,5.0,2020.08.06,포근하게 감싸 주는 느낌 편안합니다 푹신 해서 의자에 앉으면 잠올것 같아요,0
263,mdu94,5.0,5.0,5.0,5.0,5.0,2020.07.30,껑쓰 너무 맘에들어요~ 편안하고 오래 앉으면 허리 나갈거같지만요~~ 헤헤,0
264,지현58,5.0,5.0,5.0,5.0,5.0,2020.07.29,텅빈집에 처음 들어간 의자에요 흔들의자 가지고싶어서 샀는데 소재가 좀 더울거같긴 하지만 진짜 포근해요 날 좋은날 에어컨 켜고 앉아있으면 금방 잠들듯.. 조립도 쉽고 금방 끝났어요 좀 사용해보고 괜찮으면 지인 수유의자로도 사주려고요,0
265,Ssamyy,5.0,5.0,5.0,5.0,5.0,2020.07.24,"지인추천으로 샀는데, 넘 편하네요. 다만 원단이 더운 원단이라 인견패드 걸쳐서 쓰니 딱 좋네요.",0
266,H.W12,5.0,5.0,5.0,5.0,5.0,2020.07.24,배송 진짜 빠르네요ㅎ 진작 살껄 후회될만큼 편하고 예뻐요ㅠㅠ,0
267,sjjo,5.0,5.0,5.0,5.0,5.0,2020.07.21,테이블이랑도 사이즈맞고 발받이도 너무좋습니다,0
268,융융262,5.0,5.0,5.0,5.0,5.0,2020.07.18,의자 엄청 편해요 조립이랄것도 없어요 그냥 설명서대로 끼우기만 하면 돼요! 그리구 의자 진짜진짜 편해요,0
269,jhlove40,5.0,5.0,5.0,5.0,5.0,2020.07.14,너무 편하고 좋아요~하루종일 앉아잇네요..ㅎㅎ,0
270,김인숙218,5.0,5.0,5.0,5.0,5.0,2020.07.10,배송이 엄청 빨랐어요 어제 입금했는데 오늘 왔어요 푹신하고 편안하니 일어나기 싫은게 문제라면 문제지요^^~ 다른 색상으로 하나 더 주문할까합니다 고민하시는분 계시면 추천합니다 정말 좋아요,0
271,건강한나,5.0,5.0,5.0,5.0,5.0,2020.07.09,가격만큼 편하고 무난하게 잘 쓰고있어유 다만 머리기대는곳이 오래있으면 목이아프다는.....상체긴분들은 더 나을듯!!,0
272,정동관,5.0,5.0,5.0,5.0,5.0,2020.07.08,이쁘고 조립도 편하네요 근데 좀 덥긴하네요..,0
273,미르공,5.0,5.0,5.0,5.0,5.0,2020.07.08,좋아요 잘사용하고있어요 좋아요 잘사용하고있어요,0
274,이명원50,5.0,5.0,5.0,5.0,5.0,2020.07.06,어두운곳에 촬영해서 그런지 색깔이 ㅎㅎ;; 아늑하고좋습니다~~,0
275,goodzzin,5.0,5.0,5.0,5.0,5.0,2020.07.04,진심 너무 편하고 좋아요 애착의자될것같아요,0
276,앚ㅜ,5.0,5.0,5.0,5.0,5.0,2020.06.30,생각보다 튼튼하진 않지만 가격만큼 훌륭하고 이쁩니다 포근해요 ღ,0
277,유키니온83,5.0,5.0,5.0,5.0,5.0,2020.06.25,엄청편해요 조립하는것도 금방하구요 발받침과의 조합이 아주 좋습니다 대신 흔들의자는 의자가 높아져서 키작은 사람은 쓰기 어려워요,0
278,01annah,5.0,5.0,5.0,5.0,5.0,2020.06.24,거실 쇼파를 대신할 제품 찾다가 리뷰 너무 좋아서 구매했는데 믿고 산만큼 너무 좋네요!! 조립도 설명서 안보고 해도될만큼 너무 쉽구요~~ 앉았을때 폭 감기는 촉감이 아주 기가막혀요 ㅋㅋㅋ 앞으로 여기만 앉아있을 예정입니다~,0
279,춤지콩,5.0,5.0,5.0,5.0,5.0,2020.06.23,편하고좋아요 첨엔 냄새좀났는데 섬유향수뿌리니 뽀송,0
280,나나니누눚,5.0,5.0,5.0,5.0,5.0,2020.06.23,최고 여기가 침대보다 편해요 ㅠㅠ 조립은 생각보다 애먹었지만 최고만족입니다,0
281,은아185,5.0,5.0,5.0,5.0,5.0,2020.06.17,배송도빠르고 포장도 꼼꼼해서 기분좋았구요 소파도 정말 폭신하고 아늑해요^~^ 여름에는 조금 더울수있겠지만 피부에 닿일때마다 부들부들 너무 기분좋아요 원룸이라 좀좁아보이긴해도 이쁘니깐~,0
282,지니진이29,5.0,5.0,5.0,5.0,5.0,2020.06.14,와 생각보다 엄청 커요 170 정도 키의 사람이 앉았을 때 푹 파묻히는 느낌정도 발받침 꼭 사세요! 흔들의자 처음 써봐서 처음 앉았을 때는 흔들거리는 각이 좀 커서 무서웠는데 뒤로 확 안넘어가게 고정? 부분도 튼튼해요 강추!!,0
283,envy****12,5.0,5.0,5.0,5.0,5.0,2020.06.09,하나 사보고 편해서 하나 더 샀어요. 푹신하고 좋아요. 흔들의자 다리는 안샀는데 궁금해요ㅎㅎ,0
284,청맹고,5.0,5.0,5.0,5.0,5.0,2020.06.06,1인의자가 필요해서 사봤는데 인간 마약방석이 이런건가 싶을정도로 좋네요! 전 그냥 기존 있던 의자를 발받침으로 쓰고있는제 발받침까 같이사면 더 좋을것 같아요,0
285,안수진85,5.0,5.0,5.0,5.0,5.0,2020.06.04,흔들의자 옵션 추가하길 잘 한거같아요. 너무 좋아요~!! 빠른 배송 감사합니다^^,0
286,ju_hee,5.0,5.0,5.0,5.0,5.0,2020.05.30,임신 후 골반통(환도) 때문에 오래 앉아 있기가 힘들고 쇼파에 발받침이 없다보니.. 발받침도 있는 제품을 찾다가 알게 됐어요!! 색상도 예쁘고 디자인도 맘에 들어서 헐레벌떡 주문 넣고 배송도 빨리 도착 했네요^^ 의자 목받침 있는게 신의 한수! 플러스로 잘 선택 한 것 같아요! 설명서를 통해서 10분정도? 조립 걸렸는데 쉽게 조립 할 수 있고 편하다보니까 집 쇼파보다 밀란쇼파에 앉게 되네요 ㅎㅎ,0
287,젠초이,5.0,5.0,5.0,5.0,5.0,2020.05.28,조립하기 그렇게 어렵지 않네요! 편안합니다 ㅎㅎ,0
288,뚜덩홈잉,5.0,5.0,5.0,5.0,5.0,2020.05.27,지인짜 편해요. 디자인도 훌륭합니다.,0
289,dkfjskdk,5.0,5.0,5.0,5.0,5.0,2020.05.27,저희집 애들이 더 좋아함요 근데 생각보다 크고 색상은 톤다운 베이지색,0
290,5응갱,5.0,5.0,5.0,5.0,5.0,2020.05.23,폭신하고 조립도 간편하고 잠도 잘와요,0
291,5응갱,5.0,5.0,5.0,5.0,5.0,2020.05.23,아이보리주문 후 추가로 더 주문 했습니다.,0
292,아옹이집사,5.0,5.0,5.0,5.0,5.0,2020.05.13,와 진짜 가성비 좋아요. 몸이 포~옥 감겨요,0
293,은영239,5.0,5.0,5.0,5.0,5.0,2020.05.09,다 좋아요~!! 사람들도 따라산대요.,0
294,너만의꼬꼬,5.0,5.0,5.0,5.0,5.0,2020.04.29,설치도쉽고배송도빠르고 무엇보다 진짜 편해요완전 임신초기인 임산부 너무좋아요,0
295,주현주40,5.0,5.0,5.0,5.0,5.0,2020.04.21,리뷰보고 꼭 사용해보고싶어서 구매한 제품이예요 사용해보니 왜다들 극찬하는지 알겠더라구요 지금은 넘따뜻하고 좋은데 좀 더워지면 까슬한천을 덮어서 사용하려구요,0
296,Michaela.J,5.0,5.0,5.0,5.0,5.0,2020.04.19,정말 집에서 제일 좋은 아이템이라고 생각해요. 만족만족,0
297,대디95,5.0,5.0,5.0,5.0,5.0,2020.04.16,진짜 대박 편합니다... 앉아서 책 읽으면 어느새 잠들어 있습니다 ㅋㅋㅋㅋㅋㅋ 소파가 외면 당하는 중이네요,0
298,fituesliri,5.0,5.0,5.0,5.0,5.0,2020.04.15,폭신하고 편안합니다. 의자 조립은 헷갈릴 수 있지만 스티커같은 디테일을 잘 따라서 하시면 비교적 쉽게 조립하실 수 있습니다.,0
299,손지미,5.0,5.0,5.0,5.0,5.0,2020.04.14,푹신하고 편안해요 색깔도 고급스럽네요 추천합니다,0
300,현조ㅁ,5.0,5.0,5.0,5.0,5.0,2020.04.03,아빠 티비 보시라고 하나 샀었는데 엄마도 하나 사달라 하셔서 하나 더 주문했어요 조립도 간편하고 푹신하니 좋아요!,0
301,싱싱한도비,5.0,5.0,5.0,5.0,5.0,2020.04.03,아기 수유의자로 샀는데 촉감이 보들보들하고 푹신푹신해서 너무 편하고 좋아요~~^^ 수유하다가 제가 잠들어버릴까봐 걱정이네용ㅋㅋ,0
302,현조ㅁ,5.0,5.0,5.0,5.0,5.0,2020.03.28,시골집에 티비보려고 샀어요 조립도 너무 간편하고!! 폭신하고 너무 좋네요 완전 만족합니다!!!🥰❤️,0
303,kiki579,5.0,5.0,5.0,5.0,5.0,2020.03.26,정말 푹신합니다 약간 크긴한데 만족합니다,0
304,닥다솜,5.0,5.0,5.0,5.0,5.0,2020.03.25,원래 제가 수유의자로 썼었는데 어머니가 앉아보시더니 좋다하셔서 하나 사드렸어요. 플러스가 나와서 엠보싱도 더 좋네요. 많이 파세요.,0
305,dkfhd94,5.0,5.0,5.0,5.0,5.0,2020.02.16,침대만틈 편하고 오래앉아있어도 편해요,0
306,Jisunjang,5.0,5.0,5.0,5.0,5.0,2020.02.07,마약의자 아닌가요 ㅠㅠ 한 세개사서 쇼파 치우고 싶네요...,0
307,Thgml890,5.0,5.0,5.0,5.0,5.0,2020.01.29,오는사람마다 반해서 산다고 난리임ㅋㅋ좋아요,0
308,연느하오,5.0,5.0,5.0,5.0,5.0,2020.01.24,배송 엄청 빠르네요 실제로 너무 편합니다 가성비 최고입니다~^^,0
309,122579,5.0,5.0,5.0,5.0,5.0,2019.12.28,생각보다 커서 놀랐어용 가성비 갑인듯 너무 푹신하고 좋아요 구매하길 잘한듯 짱짱 추천해용 발받침도 꼭 같이사세용,0
310,스니스니스니0224,5.0,5.0,5.0,5.0,5.0,2019.12.11,설치도 쉽고 진짜 편안하네요 사진이랑 똑같아요 이쁘네요,0
311,앙버터체고,5.0,5.0,5.0,5.0,5.0,2019.11.29,가격이 꽤 나가서 고민 많이 했는데 진짜 너어어어엄 편해요! 그냥 막 잠이 와용!,0
312,삼공주mom2,4.8,5.0,5.0,4.0,4.0,2021.03.21,너~무 편안합니다. 후기사진에 애묘 애견들이 같이 찍히는게 얘들도 편하고 포근한걸 같이 느끼나봐요. 우리 냥이 지정석입니다. 남편 의자로 샀는데 저도 사야겠어요~ ^^ 남편이 의자에 앉아서 어제는 졸고 있던데요. 정말 편하고 색감도 좋습니다.,1
313,귤0820,4.8,5.0,5.0,4.0,4.0,2020.03.17,배송엄청빨라요!!!!!!!!!^-^ 저원래 기계치?라서 조립하는거 못하는데 혼자햇구요 유튜브에도 동영상있어요 보고하세요 천 다시씌울때 쪼금 뻑뻑햇어요ㅜ.ㅜ손아포라... 그리고 발판의자 있고 없고 차이큰듯ㅎㅎ발판의자는꼭사세요~ 수유의자랑 플러스의자랑 두개주문햇는데 플러스의자가 만원더비싸다고 뭔가 더푹신하고 좋은데요? 수유의자는 천이 더땡겨져서 덜푹신한것같아요ㅜㅜ 앞으로 집와서 침대눕기전까진 여기있을예정입니다..ㅋ 흔들발판도 살걸 그랫나싶네용,1
314,하니리a,4.8,4.0,5.0,5.0,5.0,2021.08.16,편안한 감은 있는데 오래있으면 등이나 허리에 무리가 갈거 같은 느낌이 좀 드네요 흔들프레임하고 발받침을하기에는 발받침대가 너무 가벼워서 딱히 어울리지는 않네요 흔들프레임 사용 안할때만 사용해야겠어요 가죽이 부드러운편은 아니라 여름에는 커버 하나 씌우고 사용해야겠어요. 전체적으로 가격대비는 만족스럽습니다.,0
315,klraep,4.8,4.0,5.0,5.0,5.0,2021.08.13,수유의자로 쓰려고 미리 구매했어요 아직 더운느낌이지만 좀 지나면 괜찮을거 같아요 세탁이 어려워서 아쉬워요,0
316,집짛ㅖ,4.8,5.0,5.0,4.0,4.0,2021.08.13,여름이 사용하기엔 더운 감이 있지만 굉장히 만족하며 사용 중입니다~^^,0
317,장형중,4.8,5.0,5.0,4.0,4.0,2021.08.03,솔직히 편하다는 리뷰보고 반신반의했는데 진짜 편하긴 합니다ㅎㅎ,0
318,gyugyu07,4.8,5.0,4.0,5.0,5.0,2021.07.07,편하고 좋아요. 다만 의자 천 부분에 신발자국이 찍혀있었어요 전 블랭킷 덮어서 사용할거라 물티슈로 닦고 별로 신경 안쓰지만 아닐 분들도 많으니 신경 조금 더 쓰셔서 보내셔야 할 듯 합니당~,0
319,이진훈6,4.8,5.0,5.0,5.0,5.0,2021.07.06,좋아요 그런데 추가상품을 구매하려면 어떻게하죠? 별도구매가안되나요?,0
320,유도길,4.8,5.0,5.0,4.0,4.0,2021.06.24,배송도 빠르고 조립도 어렵지 않고 앉으면 진짜 일어나기가 싫으네요^^;;,0
321,레르레르,4.8,5.0,5.0,4.0,4.0,2021.06.03,배송빨라요 편해요 하지만 굳이 플러스구입하진않을듯해요,0
322,김숙자114,4.8,4.0,5.0,5.0,5.0,2021.05.26,조립은 조금 어려웠지만 누구나 할수있는 정도구요. 집에 두었을때 디자인이 생각보다 이뻐요. 읹았을때 편안하게 안기는 느낌이라 좋은데 여름철에는 더울듯해요,0
323,minii_26,4.8,5.0,4.0,5.0,5.0,2021.05.21,"조립이 은근 어려웠지만 나중에 돌이켜보면 쉬웠던것 같아요 ㅋㅋㅋ 낯설어서 어려웠던듯 ㅎㅎ 키는 165여자인데, 플러스 하니까 목 기댈수 있고 조아요!! 고민했었는데, 플러스로 하길 잘 한듯 합니다 ㅎㅎ 진짜 편하구.. 여기서 자도 될 것 같아요 ㅋㅋ 발받침 의자는 보조 의자로도 쓰일 수 있으니 구매하면 좋을듯요 ㅎㅎ 가격이 은근 비쌌지만, 돈 값 하네요~",0
324,안슝슝,4.8,5.0,5.0,4.0,4.0,2021.05.05,임신중인데 나중에 수유할거 생각해서 구매했어요~ 리뷰보고 다들 괜찮다고 하시길래 기대했는데.. 정말 기대했던대로 대만족입니다. 배가 나오면서 바닥에 앉기 불편해서 고민하다 샀는데 진짜 사길 잘했어요. 디자인도 색도 예뻐요~흔들의자 프레임까지 나중에 잘 쓰겠습니다!,0
325,와비여우별,4.8,5.0,5.0,4.0,4.0,2021.04.28,두개째 구매랍니다 서로 앉겠다며 다투는 아이들때문에 하나더 구매했네요^^ 전 흔들의자에 앉기만 하면 잠을 잔다는 ^^; 너무 잠이 잘 와서 큰일이예요~ 소파는 요즘 처다도 안보고 매일 요 의자에만 앉고싶네요,0
326,삼이쿤,4.8,4.0,5.0,5.0,5.0,2021.04.19,발받침체어가 필수적이라는 리뷰를 보고 추가 구매 했는데 확실히 더 편하게 누울 수 있음 체구가 큰 성인이 쓰기에는 조금 불편해보임 조립식이여서 그런지 내구가 엄청 튼튼하고 그렇지는 않다 그래도 무척 안락함 +고양이가 좋아함,0
327,수경송,4.8,5.0,4.0,5.0,5.0,2021.04.08,수유의자로 괜찮다고 해서 구매했어요 앉아보니 안락하고 옮기기에도 가볍고 너무 좋아요^^,0
328,조제동x2,4.8,4.0,5.0,5.0,5.0,2021.03.29,수유할때 넘편해요 진작살걸!!!!!!,0
329,짱구는옷말려7,4.8,5.0,5.0,5.0,5.0,2021.01.21,플러스는 목받침이 있는데 이거때문에 뒤로 눕지 못하는 부분이 오히려 불편하더군요. 추가로 흔들받침 구매해서 뒤로 더 눞히니까 편해졌어요.,0
330,단짠엄마,4.8,5.0,5.0,5.0,5.0,2021.01.03,좀부실할줄알았는데생각보다튼튼하고조립도쉬웠어요!,0
331,왬스터,4.8,4.0,5.0,5.0,5.0,2020.12.13,흔들의자 추가프레임만 좀 조립이 힘들었어요 힘이 모자라서 밟아서 어떻게 조립 성공ㅠㅠ 여러모로 좀 부실할 것 같긴 한데 그래도 너무 푹신하고 이가격에 락킹체어라니 만족스럽습니다!,0
332,kkoumiki,4.8,4.0,5.0,5.0,5.0,2020.12.09,정말편한합니다.허리가 안아픕니다.좋아요,0
333,Piano(노금정)93,4.8,5.0,5.0,4.0,4.0,2020.12.08,너무 편하고 이뻐요♡♡긴가밍가 의심하며 샀는데 완전 강추입니다,0
334,johncena8439,4.8,5.0,5.0,5.0,5.0,2020.11.24,너무 좋아요.. 너무 잘받았습니다..,0
335,권선희2,4.8,5.0,4.0,5.0,5.0,2020.11.09,생각보다 커서 놀랬어요 의자는 완전편합니다,0
336,히이앙,4.8,5.0,5.0,4.0,4.0,2020.10.29,설치는 쪼금헤맸지만 폭신하니 좋아용!!!! 배송도빠른듯,0
337,나롱이이짱,4.8,5.0,5.0,4.0,4.0,2020.10.28,발마사지기 의자알아보다가 구매했습니다 조립 짱쉽구요 튼튼해보여요 높이도 딱맞구요 배송 빠른편이라 좋아요 암튼 맘에쏙듭니다,0
338,추봉기2,4.8,4.0,5.0,5.0,5.0,2020.10.08,처음엔 다리를 보고 조금 걱정을 했으나 조립 완료후 착석해본결과 말도못할정도로 편안함을 느꼈습니다. 생각보다 견고하고 커서 조금 놀랐습니다. 관리에 어려움이 있겠으나 다리에 흔들(?) 의자? 설치해보니 무중력 의자에 가까운 편안함이 있습니다. 와이프 모유수유까지 알차게 써보겠습니다.,0
339,소음,4.8,5.0,5.0,5.0,5.0,2020.10.08,쿠션감이 가격 대비 굉장히 좋고 그냥 앉아도 편하고 가로로 눕듯이 앉아도 편해요.. 지금 가로로 앉아서 다리 위에 노트북 두고 과제하는데 여유로운 대학생 된 느낌이라 과제가 조금 더 재밌어졌어요 ㅎㅎ 종강하면 맨날 소파에 앉아서 영화보고싶어요 ! 꼭 사세요 ㅠㅠ 생활의 질을 높여줍니다.,0
340,pinkjjang,4.8,5.0,5.0,4.0,4.0,2020.09.08,이사 오자마자 이거부터 설치했어요 진짜진짜 강추입니다!!,0
341,뚜우디두,4.8,4.0,5.0,5.0,5.0,2020.09.07,조항요 되게 편하고 안락해욬 ~~~ 앉아서 오랫동안 쇼핑하기 즇아요 ㅋㅋㅋ,0
342,besmartbekind,4.8,4.0,5.0,5.0,5.0,2020.09.01,기대를 너~~~무 해서 그런가 개인적으로는 생각보다 허리부분을 잡아주지않아 오히려 자세가 흐트러지게 되네요 그럼에도 이 가격 대비 양질의 1인쇼파중에는 최고인듯 합니다.,0
343,초아란,4.8,5.0,5.0,4.0,4.0,2020.08.29,폭신폭신하고 좋네요. 생각보다 많이 커서 깜짝 놀라긴 했지만ㅎㅎ가죽은 아니고 융천이라 여름에는 좀 더울 것 같긴 해요~,0
344,휴림4,4.8,5.0,4.0,5.0,5.0,2020.08.26,"1인용 소파를 처음 사는지라 굉장히 고민을 많이했고, 가성비로 결정하자고 생각해 주문했습니다 조립가구에 좀 거부감이 있는 편인데 요건 조립도 어렵지 않고 조립후에도 견고해서 불안하지 않았네요 앉는 감촉이야 다른 분들이 평하신대로 매우 편안하고, 흔들의자로 조립하니 앉아서 졸기까지 했습니다 흔들의자까지 조립하고나면 차지하는 공간이 좀 커지니 공간에 여유가 있는 분이면 추천합니다",0
345,혜진찌,4.8,5.0,5.0,4.0,4.0,2020.08.24,조립할때 힘이 좀 들어가야하지만 혼자 충분히 조립했구요 앉는 사람들이 모두 탐내내요~ 쉬면서 책읽기 딱좋은 의자네요~,0
346,44mm,4.8,5.0,4.0,5.0,5.0,2020.08.22,너무 편해요 내구성도 괜찮은 것 같아요,0
347,망구렁이,4.8,5.0,5.0,5.0,5.0,2020.08.19,생각보다 꽤 컸고 튼튼함. 단 소재가 너무 더움ㅜㅜ 여름에 앉기 더울듯해서 위에 깔 블랭킷 알아봄,0
348,혀나노나,4.8,5.0,5.0,4.0,4.0,2020.08.07,너무 예뻐요! :) 생각보다 많이 안크고 아이보리시킬까 골드그레이시킬까 고민했는데 딱 연한 코코아색이라 넘 맘에들어요! 우드&화이트 인테리어라면 더추천 ! 발받침도 너무 잘시켰어요 친구오면 의자로도 쓸수있어서 활용도 너무 좋아요!,0
349,사미87,4.8,5.0,5.0,5.0,5.0,2020.08.06,너무 안락하고 편해요 예쁘기까지..다른색도 구입하고싶어요,0
350,oki00,4.8,5.0,5.0,5.0,5.0,2020.07.11,저렴하게 잘 샀는데 냄새가 좀 있어요,0
351,70제니,4.8,5.0,5.0,4.0,4.0,2020.07.08,빠른 배송 감사합니다 조립도 쉽고 무엇보다 엄청 편안해요 딸램이 방에 두려고 샀는데 남편이 일어나질않네요^^;; 추가로 하나더 구매해야 할것 같아요 감사합니다,0
352,루루lulu__,4.8,4.0,5.0,5.0,5.0,2020.06.24,진짜 편하고 좋아요. 컬러도 무난무난 해요.,0
353,디얼제이,4.8,5.0,5.0,5.0,5.0,2020.06.17,"처음에 생각보다 커서 놀랐는데 너무 잘 쓰고 있어요 우선 왕편함,,아래 수납 부분도 은근히 유용해요 제가 쓰는 책상이랑 높이가 좀 안 맞아서 쿠션 아무거나 더하니 높이도 딱 맞았네용",0
354,지민9711,4.8,5.0,5.0,4.0,4.0,2020.05.30,수십개의 리뷰를 보고 오직 쿠션감만 생각해서 구매결정했네요~ 다리부분이 약해보였는데 생각보다 튼튼해요 완전 무겁지 않아서 조금씩 움직임은 있지만 완전 무겁지 않아서 무겁게 옮길필요없이 자리이동은 편합니다 어떻게 앉든 너무 편해서 계속 앉게되네요~,0
355,찌비는 다람쥐,4.8,5.0,4.0,5.0,5.0,2020.05.22,안락하고 흔들의자로 선택하길 잘한 것 같아요.,0
356,황미선60,4.8,5.0,5.0,4.0,4.0,2020.05.12,"생각보다 크지만 좁은 안방에 자리를 잘 잡았고,푹신하니 좋네요. 나만의 공간으로 책 읽으려고 샀고 폭 안기는 의자로 머리까지 넉넉히 받혀줘서 편안해요. 힐링하는 기분이에요. 제품 깨끗하고 마감도 좋고 조립도 금방했어요.",0
357,수영0825,4.8,5.0,5.0,4.0,4.0,2020.05.12,색도 맘에 들고 앉아보니 너무 편해서 좋아요 배송도 금욜에 시켰는데 토요일에 바로오고 조립도 엄청 쉬웠어요!,0
358,gojupasu,4.8,5.0,5.0,4.0,4.0,2020.04.21,임산부인 아내가 편하다고 만족해하네요^^,0
359,채현53,4.8,4.0,5.0,5.0,5.0,2020.04.21,너무 편하고 예뻐요. 근데 천이 먼지가 쉽게 묻는(?) 재질이라 아무거나 걸쳐놓았는데 위에 뭐라도 덮을거를 사야할 것 같네요,0
360,고아라고,4.8,5.0,5.0,4.0,4.0,2020.04.19,일단.배송이 하루만에 왔어요~~ 푹신푹신 앉으니 너무 편하고 디자인도 예쁘네요 너무 맘에 들어요ㅋ,0
361,마정혜,4.8,4.0,5.0,5.0,5.0,2020.02.29,너무 편하고 좋은데 발받침을 안산게 후회되네요.. 따로 살수는 없는지요...ㅠ,0
362,0167676878,4.8,4.0,5.0,5.0,5.0,2019.12.19,너무 마음에 들어요. 디자인도 이쁘고 푹신해요.,0
