,user_name,total_star,durability_star,price_star,design_star,delivery_star,date,review,help
293,소닉박지연,4.5,5.0,4.0,4.0,4.0,2021.04.07,튼튼하고 예뻐서 하나더구매했어요 캠핑장느낌,0
294,김세히6,4.5,4.0,5.0,4.0,4.0,2021.03.03,조립 같은거 진짜 못하는편인데 설명서보고 이케저케 하다보니 됐어요. 아직 짐 정리가 안돼서 사진상으로 예쁨이 안 담기는데 정말 예뻐요,0
295,매원타투,4.5,3.0,5.0,5.0,5.0,2021.02.20,친구 생일선물로 보내줬는데 좀 부실하긴한데 안락해여,0
296,로망스99,4.5,4.0,5.0,5.0,5.0,2021.02.11,편하게 앉아 책 읽으려고 샀다 했더니... 애들 서로 앉으려고 책읽기 싫어하는 아들도 자리 차지하려고 책들고 앉아있더라구요 ㅋ 디자인도 심플하니 이쁘고 만족합니다~,0
297,엎디리,4.5,5.0,4.0,5.0,5.0,2021.01.27,좋네요..하나사서 사용해보고 하나더 추가 구매중...웬만한 소파보다 편해요,0
298,굵은팔둑,4.5,3.0,5.0,5.0,5.0,2021.01.07,약간 불안한듯 보이지만.. 앉아보니 편안하게 좋네요...,0
299,지수&,4.5,3.0,5.0,5.0,5.0,2020.12.27,가격에 비해 만족도가 큰 제품 무게가 많이 나가는 성인은 비추에요,0
300,김여사76,4.5,4.0,4.0,5.0,5.0,2020.11.26,배송 겁나 빨라요 조립도 여자 혼자 한시간이면 충분히 할수있어요 가격대비 만족입니다,0
301,용용용191,4.5,4.0,4.0,5.0,5.0,2020.11.20,가격대비 좋네요^^또 구매하러오겠습미다,0
302,두둣,4.5,3.0,5.0,5.0,5.0,2020.09.13,"의자 한쪽이 불량인지 나사가 안 들어가서 조립하는데 힘들었지만 의자는 정말 편해요. 크기가 커서 불편하지 않게 오래 앉아있을 수 있습니다. 뒤로 많이 젖혀져 있어서 책상용 의자는 아니고, 따로 사용하는 것이 좋습니다. 쉬거나 독서용으로 사용하고 있는데 정말 만족스럽습니다.",0
303,ㅇㅅㅇ2277,4.5,5.0,5.0,4.0,4.0,2020.04.25,깔끔하고 튼튼함 예쁘게 잘쓰고 있습니다,0
304,손언니님,4.5,3.0,5.0,5.0,5.0,2019.12.24,이뻐요^^ 항상 우리집 인테리어를 책임지는 아이,0
305,영인뀨,4.5,4.0,5.0,4.0,4.0,2019.02.27,조립도 쉽고 좋아요 ㅠㅠㅠㅠ 완전 예쁨 !!! 그리고 편해요ㅠㅠㅠ 근데 뭔가 삐걱삐걱대는게 불안하긴하지만 어쨌든 좋습니다 ! 굿 !,0
306,짱냐앙,4.5,5.0,4.0,4.0,4.0,2019.02.15,오자마자 조립했어요 너무 편하네요 ㅎㅎ,0
307,보람ㅇ,4.5,4.0,5.0,4.0,4.0,2019.02.14,제가 좀 약골이라 그런지 조립하기 쉬움에도 불구하고 힘들었어요ㅜ.ㅜ 근데 완성하고나서의 그 뿌듯함이란....... 완성하자마자 매일 앉아있어요ㅋㅋㅋㅋㅋ 진짜 편해요,0
308,문동ㅎ,4.5,4.0,4.0,5.0,5.0,2018.12.10,우리집 강아지에요 귀엽지 않나요? ㅎㅎㅎㅎㅎㄹㄹㄹ,0
309,최택6단21,4.5,5.0,4.0,4.0,4.0,2018.10.15,조립하는건 정말 쉽고 생각보다 튼튼하네요,0
310,Goyu,4.5,4.0,5.0,4.0,4.0,2018.10.07,좋아요 ㅎㅎ 가성비 갑이라는 이유를 알겠어요 ㅎㅎ,0
311,달쑥2,4.5,3.0,5.0,5.0,5.0,2018.10.03,조립하기 쉬웠어요. 그리고 예뻐요!!!!,0
312,영일이삼사,4.5,4.0,4.0,5.0,5.0,2018.09.06,처음 뼈대만들때 10자 드라이브가 필요한 부분이 있으니 참고하세요. 크기가 크다보니 혼자서는 좀 시간이 걸렸네요 튼튼할지는 좀 써봐야알겠지만 처음 앉아보는 순간 든 기분은 대박!편하다 입니다ㅎㅎ,0
313,Soyun,4.5,4.0,5.0,4.0,4.0,2018.08.13,조립은 어렵지 않아요..시간은 좀 걸렸지만..편하고 좋네요,0
314,태영마눌,4.5,4.0,5.0,4.0,4.0,2018.08.04,후기보고 무조건 구매~ 생각보다 튼튼하고 편안합니다 굿굿,0
315,촤라랏🙂,4.5,4.0,5.0,4.0,4.0,2018.07.23,생각했던것보다 좋네요ㅋㅋ편하고 한번 앉으면 몇시간이고 앉아있습니다..ㅋㅋㅋㅋ저한테는 너무 딱 좋은 의자입니다,0
316,꾸에에,4.5,5.0,5.0,3.0,3.0,2018.07.19,무게도 조립도 혼자 감당할 수 있었습니다. 조립시 헷갈리면 인터넷에 잘 나와있더라구요. 그치만 최저가가격도ㅠ 보게 되어서 조금 마상이였네여.,0
317,천년의향기14,4.5,3.0,5.0,5.0,5.0,2018.06.11,백송도빠르고 제맘에꼭들어요~^^강추해요☆,0
318,륜뉴랸냐,4.5,3.0,5.0,5.0,5.0,2018.04.15,오늘의집 리뷰에 이 의자 사용하신분들 많아서 저도 사봤는데요 원래쓰던 의자는 바퀴달린 컴퓨터 의자였는데 바퀴하나가 빠져서 바꾸려고 하던참에 이 제품이 싸고 예뻐보여서 근데 제가 쓰는 책상에서는 너무 낮고 조금 불안해요 이거 튼튼한가 하고... ㅎㅎ 이쁘긴이쁜데 제방엔 좀 크기도하고 쿠션은 맘에들어용,0
319,하꾸마,4.5,4.0,5.0,4.0,4.0,2018.02.07,이거 진짜 편해요!! 적극 추천 합니다 혼자 설치하기도 편하고 근데쫌 흠이있다면 끼우는 커버가 자꾸 내려와요 그래서 저는 그냥 담요를 더 덮어 놨어용,0
320,ybm24,4.5,5.0,4.0,5.0,5.0,2017.05.02,"조립도 쉽고 튼튼합니다. 다만, 위에 깔개가 때가 잘 타는 재질이라 가죽을 살 것 그랬나 싶긴 합니다만, 그래도 위에 깔개를 깔아놓으니 나름 색다른 맛이 납니다.",0
321,우길여왕,4.3,4.0,4.0,4.0,4.0,2021.07.28,의자가 커서좋아요 조립하는것도 그리 오래걸리지않고요 편해요 진작살껄,0
322,이브이이,4.3,5.0,4.0,4.0,4.0,2021.07.24,대박 편한 의자네요 조립은 똥손이라 좀 오래 걸렸네요,0
323,🐮세빈😍2,4.3,4.0,4.0,4.0,4.0,2021.07.12,너무 편하고 좋아요 무릎밑에 부분에 오래 있으면 조금 아파요 팔걸이도 조금 헝겊으로 됐으면 좋겠어요~,0
324,빨래요정🧚🏼‍♂️,4.3,4.0,4.0,4.0,4.0,2021.05.30,이사하면서 하나 장만했어요! 가격대비 괜찮아요ㅋㅋ조립할때 뒤늦게 밑에 지지해주는 천을 봐서 쿠션있는 커버에 구멍을 뚫어서 아쉽지만ㅠㅠ 그래도 편하고 인테리어용으로도 예쁩니당!,0
325,문다3,4.3,3.0,5.0,4.0,4.0,2021.05.05,"디자인은 예뻐요 크고 근데 조립하려고 보니까 천은 누가 쓰던것처럼 더러워져있고, 머리카락도 보였고 나무 부분엔 금이가있고 조립하기전에 해야하나 말아야하나 고민 했습니다 혹시라도 조립하고 나서 부러질까봐 걱정됩니다 반품이나 교환 번거로워서 그냥 쓰긴합니다만 혹시 이거 문제 생기면 교환해주시나요?;; 조립하고 나서 앉아봤더니 영 불안한 마음이 들긴하네요",0
326,kingloopy,4.3,4.0,4.0,4.0,4.0,2021.04.29,공간을 너무 많이 차지하네요 아쉬워요.,0
327,앵민ㄴ,4.3,5.0,5.0,4.0,4.0,2021.04.10,보기보다 튼튼함 천이 약간 싼마이느낌인데 위에 담요덮으니까 안락 그 자체,0
328,uoowmoon,4.3,3.0,4.0,5.0,5.0,2021.03.21,베드테이블 의자용으로 산건데 생각만큼 많이 낮네요.. ㅎ 그래도 앉으면 편하고 책읽을때 앉아있음 기분 좋아효,0
329,0써니.하♡♡♡,4.3,3.0,5.0,4.0,4.0,2021.02.05,생각보단 좀...그래요. 앉는 의자부위의 커버가 깊숙하게 들어가지 않으니 자꾸 벗겨지고. 들뜨게 되니까 불편하네요. 무게가 있는 남편이 몇번 앉으니까 푹 가라앉는... 디스플레이용으로 나쁘지 않습니다.,0
330,문다3,4.3,3.0,5.0,4.0,4.0,2021.05.05,"디자인은 예뻐요 크고 근데 조립하려고 보니까 천은 누가 쓰던것처럼 더러워져있고, 머리카락도 보였고 나무 부분엔 금이가있고 조립하기전에 해야하나 말아야하나 고민 했습니다 혹시라도 조립하고 나서 부러질까봐 걱정됩니다 반품이나 교환 번거로워서 그냥 쓰긴합니다만 혹시 이거 문제 생기면 교환해주시나요?;; 조립하고 나서 앉아봤더니 영 불안한 마음이 들긴하네요",0
331,kingloopy,4.3,4.0,4.0,4.0,4.0,2021.04.29,공간을 너무 많이 차지하네요 아쉬워요.,0
332,앵민ㄴ,4.3,5.0,5.0,4.0,4.0,2021.04.10,보기보다 튼튼함 천이 약간 싼마이느낌인데 위에 담요덮으니까 안락 그 자체,0
333,uoowmoon,4.3,3.0,4.0,5.0,5.0,2021.03.21,베드테이블 의자용으로 산건데 생각만큼 많이 낮네요.. ㅎ 그래도 앉으면 편하고 책읽을때 앉아있음 기분 좋아효,0
334,0써니.하♡♡♡,4.3,3.0,5.0,4.0,4.0,2021.02.05,생각보단 좀...그래요. 앉는 의자부위의 커버가 깊숙하게 들어가지 않으니 자꾸 벗겨지고. 들뜨게 되니까 불편하네요. 무게가 있는 남편이 몇번 앉으니까 푹 가라앉는... 디스플레이용으로 나쁘지 않습니다.,0
335,kimmilov,4.3,4.0,4.0,4.0,4.0,2020.10.31,아이가 너무좋아해요 쇼파 방에사달라해서 검색하다가 쇼파보다 실용적일꺼같아 구입했는데 조립도쉽고 보기보다 튼튼해요 단점은 앉는부분 커버쿠션이 위로올라가요 그래도 앉으면 다시내려오긴해요 또사고싶어용 ㅎ,0
336,둔두니언니,4.3,4.0,5.0,4.0,4.0,2019.03.13,배송 빨랐고 디자인도 예뻐요. 조립도 어렵지 않고 마음에 들어요,0
337,민유하,4.3,4.0,4.0,4.0,4.0,2019.01.13,목요일 저녁에 주문했는데 토욜 오후에 도착했어요 배송은 완전 빠름 조립도 혼자 하기 쉬워요,0
338,천하윤송,4.3,4.0,5.0,4.0,4.0,2018.10.30,만드는데는 시간이 좀 걸럈지만 좋아요,0
339,소지짱,4.3,3.0,5.0,4.0,4.0,2018.09.13,조립도 쉽고 간단해서 빨리 조립했어요 디자인도 이쁘고 배송도 빨리왔어요,0
340,수밍68,4.3,4.0,4.0,4.0,4.0,2018.04.25,더 써봐야 알겠지만 불안해 보이는거에비해 내구성은 좋은거같아요! 앉으면 너무 편해서 잠도 잘오는거 같구요 ㅎㅎ,0
341,기로로잉,4.3,5.0,4.0,4.0,4.0,2018.04.10,굳입니다 굳!!!!정말 좋아요 정말로 ㅋㅋ,0
342,미미찌네,4.3,4.0,5.0,3.0,3.0,2018.03.08,드라이버가 필요한 제품이네요. 배송 빨라서 좋았어요,0
343,hanh,4.3,4.0,5.0,4.0,4.0,2018.03.07,조립하는데 약간 어려움이 있었지만 만들고나니 푹신하고 좋아요~,0
344,우리집강아지는새솔,4.3,4.0,5.0,4.0,4.0,2018.01.22,조립할때는 살짝힘들었는데 앉아보니 편하고 좋아요,0
345,마믈리에,4.3,5.0,5.0,3.0,3.0,2018.01.05,조립은 엄청 힘들어요...여자혼자는 어려워요 ㅠㅠㅠ그래도 너무 이쁘고 편합니당❤️,0
346,김메리ㅁ,4.0,4.0,4.0,4.0,4.0,2020.12.12,ㅋㅋㅋㅋ책상의자로 스려고 샀는데 여기 앉고 책상을쓰는건 불가능한 일이었 습니다 ㅠㅠ 그래서 그냥 편하게앉아요 짱편하고 좋아요 영화볼땨 이의자에 앉아서보면 구웃 짱커요 ㅋ케,1
347,미영63,4.0,4.0,4.0,4.0,4.0,2017.11.23,생각보다 튼튼하고 앉으면 편합니다. 배송도빠르고 조립도간단해요,1
348,엘리*,4.0,4.0,4.0,4.0,4.0,2021.08.23,지인께 선물로 구입하게 되었는데 맘에 든다고 하시네요,0
349,엘리*,4.0,4.0,4.0,4.0,4.0,2021.08.23,지인께 선물해드렸는데 너무 만족하셨습니다,0
350,MeinZimmer,4.0,null,null,null,null,2021.07.15,편한듯 안편한듯 생각보다 자리를 많이 차지해서 거실로 내보냈어요,0
351,우리쿠니쿠니,4.0,3.0,5.0,3.0,3.0,2021.07.03,편해요 근데 쿠션이 금방 죽을 거 같아서 방석 사려구요,0
352,서울초년생,4.0,null,null,null,null,2021.03.31,2년 넘게 잘 쓰고 있는 암체어 :) 가성비가 좋아요,0
353,JH65,4.0,4.0,4.0,4.0,4.0,2021.03.30,감사합니다~ 너무 빨리 잘 받았어요. 잘 쓰겠습니다,0
354,nigi****,4.0,4.0,4.0,4.0,4.0,2021.03.10,이번에 이사한 집에 쇼파대신 들였어요 편하고 좋아요~,0
355,셩..jsh,4.0,4.0,4.0,4.0,4.0,2021.03.10,만들기는 너무 어렵지만 다 만들고 나니 이뻐요 맘에 들어요,0
356,냐롱롱,4.0,3.0,5.0,3.0,3.0,2021.03.03,조립하는건 쉬운데 의자가 튼튼한 건지 걱정이에요 뭔가 금방 부러질 것 같은 느낌?...,0
357,냥집사냥쓰,4.0,4.0,4.0,4.0,4.0,2021.01.22,좀 삐걱거리는 감이 있지만 다른 의자에 비해 저렴하고 예뻐서 안고갑니다,0
358,iknoow,4.0,4.0,4.0,4.0,4.0,2021.01.07,침대보다 큰 느낌이고 원룸이라 방에 들어오면 시선 강탈 장난 아니에요 ㅋㅋ 기대서 시간 보내기 책보기 노트북하기 진짜 좋아요,0
359,문을딘동,4.0,5.0,5.0,5.0,5.0,2020.12.03,검수 좀 제대로 부탁드려요.. 고춧가루는 왜 있는지 모르겠어요 교환할까 하다가 분리가 되길래 세탁했더니 지워져서 그냥 씁니다 내구성이나 제품은 좋아요,0
360,단추2012,4.0,3.0,5.0,4.0,4.0,2020.06.28,앉으면 진짜 편해요^^ 그런데 천이 쉽게 더러워지네요..,0
361,야채:-),4.0,4.0,4.0,4.0,4.0,2020.05.30,친구 생일선물로 사줬는데 좋아하네요 !,0
362,문소니,4.0,4.0,4.0,4.0,4.0,2020.05.15,가격대비 최고입니다. 제가 앉으려고 샀는데 아빠가 탐내서 거실로 나왔네요..,0
363,수민( ˘o˘),4.0,null,null,null,null,2019.10.25,편한데 자꾸 커버가 벗겨져요 ㅠㅠ 그래도 한번 앉으면 깊숙히 앉아서 계속 앉기 편해요,0
364,Hwa_an,4.0,null,null,null,null,2019.08.25,흔들흔들 잘 쓰고 있어요. 약해보이기는 하는데 계속 써봐야 알듯,0
365,🦊🐰,4.0,4.0,4.0,4.0,4.0,2019.08.12,조립도 쉽고 튼튼하고 디자인도 마음에 들어요 저희 이빠도 좋아하시네요❤️,0
366,팔링고,4.0,4.0,4.0,4.0,4.0,2019.07.14,컴퓨터 의자로 사용중인데 너무 편안해서 컴퓨터하다가 저도 모르게 잠들어요,0
367,스라1,4.0,4.0,4.0,4.0,4.0,2019.06.11,자주 이용해요! 티비볼때도 앉아서보기좋고 디자인하기도 좋아요,0
368,a7801,4.0,5.0,3.0,4.0,4.0,2019.04.13,너무편하고 원목인테리어하시는분들 필수에용 냐옹님들이 젤좋아해서 전 잘못앉지만 커버만 빼서 세탁할수도있어여~~,0
369,소풍놀이,4.0,4.0,4.0,4.0,4.0,2019.02.20,조립 쉬웠구요 가성비 최고예요 쇼파옆에 두고싶었는데 아직 쇼파가 없어 좀 허전하지만 사진부터 올려요,0
370,매력덩이시원,4.0,4.0,4.0,3.0,3.0,2019.02.12,조립하는데 혼자서 낑낑대며 나사가 더 이상 조여지지 않을때까지 돌려서 한 시간 넘게 걸린것 같아요~ 이 글 쓰며 앉아 있는데 너무 좋네요~ 구 디자인이긴 하지만 전 신형보다는 요 디자인이 더 포근해 보여서 좋은것 같아요^^,0
371,thesun4sky,4.0,null,null,null,null,2018.12.08,가격대비 최고죠 ㅎㅎ 나중되면 잘 안쓰긴하지만 그래도 이사할때마다 들고다니는 최애아이템입니다 ㅋㅋ,0
372,사랑경주,4.0,3.0,4.0,5.0,5.0,2018.11.07,배송도 빠르고 조립도 쉬워서 좋았어요. 가구를 만든것 같은 기분 ^^,0
373,신촌맛쟁이,4.0,4.0,4.0,4.0,4.0,2018.10.12,이뻐요^-^ 원룸용으로딱~조아요!!!,0
374,또링이잉,4.0,4.0,4.0,4.0,4.0,2018.09.16,조립이 여자 혼자 하기에는 조금 힘들었어요 그래도 튼튼하고 좋네영,0
375,d_ia_n_,4.0,null,null,null,null,2018.08.20,생각보다 툼튼하고 조립이 간편해요 편해요 앉기에도 수유용으로믄 최고,0
376,dudufnfjc,4.0,5.0,5.0,3.0,3.0,2018.08.14,너무 편하고 디자인도 예뻐요! 생각보다 가벼워서 옮기기도 쉬워요! 조립도 간단합니다,0
377,근빵이,4.0,null,null,null,null,2018.07.26,예뻐요 오래 앉아 있으면 하리아프지만 바닥 말고 앉을 수 있는 곳이 있어 좋아요,0
378,부다페스트의 낭만,4.0,3.0,5.0,3.0,3.0,2018.07.18,조립이 조금 복잡해요 ㅠㅠ 혼자서 조립하는데 조금 많이 해맸어요 근데 완성하고 앉았을때 너무 편안하고 좋아요 ㅎㅎ,0
379,iooeuno,4.0,null,null,null,null,2018.07.03,편안하고 색상도 맘에 쏙 들어요 저녁에 앉아서 맥주마시면 세상행복해요 크기가 너무 크긴 하지만! ㅠㅠ,0
380,메르시제이,4.0,4.0,4.0,4.0,4.0,2018.06.25,생각보다 크고 편안하네요~~ 조립은 혼자하기 어려워요ㅠ,0
381,gjfksgml,4.0,4.0,4.0,4.0,4.0,2018.06.10,리부 너무 좋아서 너무 기대했는지 고만고만하네요 ㅎㅎ 편하긴한데 너무 낮아서 왠만한 테이블은 다 너무 높아요ㅠ,0
382,여보세용~~,4.0,4.0,4.0,4.0,4.0,2018.06.06,이쁘고 좋아요~ ㅎㅎ 근데 뒷부분이 다 안덮혀져서 별로 보기에 이쁘지는 않네용 ㅠㅠ그거빼곤 다 맘에들어요,0
383,nahyunryou,4.0,3.0,5.0,4.0,4.0,2018.05.30,조립이 쉽긴한데 이가 안맞는나사가 있었어요 그래도 쓸만해요,0
384,영암시민71,4.0,5.0,5.0,5.0,5.0,2018.04.16,마약의자같아요 앉아서 책도 일기도 잠도 모두 적절해요:),0
385,ganvely,4.0,null,null,null,null,2018.04.07,설치 방법도 매우 간단하고 편해서 좋아요~,0
386,gooddream,4.0,null,null,null,null,2018.03.11,쿠션감이 조금 떨어지지만 가성비는 짱이예요,0
387,hih1111,4.0,4.0,4.0,4.0,4.0,2017.12.12,ㅂㄷㅂㄷ극ㅈㄱㄱㅈㅈㅂㄷㅇㄷㅇㄷㅇㄷㅇㄷㅇㄷㅇㄷㅇㄷㅇㄷㅇㄷㅇㅌㅇ,0
388,822325,4.0,null,null,null,null,2017.11.01,좋아요~~~~~!! 발 올려두는것도 같이있으면 최고일듯!,0
389,BinnieLee,4.0,null,null,null,null,2017.09.26,"조립하는데 정말 애를 먹었습니다. 생각보다는 튼튼한데, 많이 흔들리고 삐걱거려요. 편하긴 합니다.",0
390,우킬킬,3.8,4.0,5.0,5.0,5.0,2021.07.29,가격이 저렴하고 디자인도 심플해서 구입했어요. 조립방법이 간단해서 혼자서도 충분히 조립 가능해요. 다만 배송이 좀 오래 걸렸는데 그마저도 배송착오로 두상품 주문했는데 하나만 와서 따로 또 받았어요~,0
391,빅퍼니처,3.8,3.0,4.0,4.0,4.0,2021.05.26,편안하게 잘 쓰고있습니다.바닥천이 늘어나까봐 걱정은 되네요.,0
392,연화지3,3.8,4.0,4.0,3.0,3.0,2021.05.16,아주 편안하고 안락한 느낌이 넘 좋아요.,0
393,007솜이,3.8,4.0,3.0,3.0,3.0,2021.03.05,의자가 생각보다 훨씬더 편하고 안정감있네요 조립도 설명서보면 다나와있어서 문제없었습니다 좋아요 유용하게 잘쓰겠습니다ㅎㅎ,0
394,초록맘15,3.8,3.0,4.0,4.0,4.0,2021.03.02,여자 혼자 조립하는데 이케아 설명서가 너무 대충이여서 오래 걸렷어요 하지만 조립하고 나니 딱 제가 생각한대로 편하게 쉴 수 있는 의자가 되서 만족 중입니다,0
395,쓰리고맘3,3.8,4.0,2.0,4.0,4.0,2021.01.29,편안함을 주는 안락의자. 빼송도 빠름빠름,0
396,삧썬,3.8,3.0,4.0,4.0,4.0,2020.12.17,앉으면 편하고 좋아요. 발받짐도 같이 구매해서 퇴근후 매일 이의자에 앉아있네요. 그런데 쿠션이 금방 꺼질것같고 의자도 튼튼하진 않아 얼마 안쓰고 고장나거나 무너질까 걱정입니다.,0
397,joo731,3.8,3.0,4.0,3.0,3.0,2020.12.05,배송 엄청 빨리 와서 놀랐어요 근데 설명서가 혼자 하기에 부족한 느낌 ㅠㅠ,0
398,궁뎅이86,3.8,3.0,5.0,4.0,4.0,2020.11.25,조금 버벅대며 만들었지만 제 인생 첫 diy의자라서 뿌듯해요 만들고보니 의자가 엄청 분위기 있고 편하기도 정말 편하고 일석이조 입니다 소파보다 여기서 쉬는걸 더 좋아해요 저희.아들도 좋아라 하네요 가격이 저렴한지라 얼마나.갈지 모르지만 부디 오래 썼으면 좋겠네요,0
399,0세경0,3.8,2.0,5.0,3.0,3.0,2020.09.09,약간 약한거같아요..그래도 디자인이 마음에 들어요 화이트라서 아무래도 조심조심 얼룩이 안생기게 쓰고 있어요!,0
400,chilbok7100,3.8,4.0,5.0,3.0,3.0,2020.05.21,애기 낳고 수유 의자로 사용하려고 샀는데 잘 사용했습니다.,0
401,백용자35,3.8,4.0,4.0,3.0,3.0,2019.01.15,흔들의자는 아니지만 앉으니 편해용,0
402,구리루,3.8,3.0,4.0,3.0,3.0,2018.11.19,조아욘 편안해요 근데 조립하다 분노조절생길뻔했어요 설명서 봐도 잘 모르겠어서 그냥 완성 사진만 보고 했더니 한 한시간 넘게 걸린것같아요 다른분들은 잘읽어보시고 차근차근 하셨으면 좋겠습니다 그리고 네이버에 조립법쳐보다가 더 저렴하게 판매하는데 보고 약간 열받았지만 뭐가 다르겠지 하고 반품 안했네요 의자는 편하고 좋습니다 ㅎㅎ,0
403,최명규92,3.8,4.0,3.0,4.0,4.0,2018.10.06,넘 편안하고 좋아요. 조립도 쉽고 간편하게 할 수 있어서 좋아요,0
404,yam22,3.8,3.0,5.0,5.0,5.0,2018.10.02,여자 혼자 조립하는것도 쉽고 생각보다 편하고 좋네요. 특히 가벼워서 여기저기 옮기기도 편해요,0
405,레인보우브릿지!,3.8,3.0,4.0,4.0,4.0,2018.08.28,배송이 생각보다 빨랐네여.. 조립도 걱정한 만큼은 까다롭지 않고 생각보다 빨리 했어요.. 사전에 다른분들 조립과정 올리신거 찾아보거 하시면 간단히 끝낼수 있을거 같아요.. 써봐야 알겠지만 오늘 처음 앉아본 소감은 완전 만족이에요~~^^,0
406,jaea27,3.8,3.0,4.0,4.0,4.0,2018.06.22,조립하다가 남자친구랑 싸울뻔...^^ 포대기(?)를 안씌우고 나사를 다 조여서 나중에 다시 푸르고ㅋㅋㅋㅋㅋ 남자친구는 무거워서 못 앉을 것 같지만 저는 너무 안락하고 좋아요!!!,0
407,coolcat44,3.8,4.0,4.0,4.0,4.0,2018.05.18,예쁘기도 하지만 생각보다 훨씬 편해서 놀랐네요. 이가격에 이정도의 퀄리티라니 역시 이케아 ㅎㅎ,0
408,수파리2020,3.8,3.0,4.0,4.0,4.0,2018.04.25,생각했던거 보다 편안합니다 조금 흔들리는거 빼곤 고급스럽고 좋네요,0
409,티어스인헤븐65,3.8,4.0,3.0,3.0,3.0,2018.03.13,의자 아래 천이 빠지는거만 빼면 편하고 튼튼하네요,0
410,비용크,3.8,4.0,4.0,2.0,2.0,2017.12.13,제가 여러개 주문한것중에 사실 제일 기대를 많이한 제품이었는데요 막상 조립하고 너무 실망을 했었어요... 근데 제가 조립을 기상천외하게 해놨더라구요.... ㅠㅠㅠㅠㅠ 진짜 개고생하면서 엄청 어렴게 했는ㄷㅔ 제대로 따라하니까 쉽더군요... 완전 만족은 않지만 편하고 예뻐요 약간 체중을 못이기는지 삐걱소리나는거 빼면 그리고 가격이 좀 비싸다는것 빼면 괜찮네요,0
411,독판,3.5,3.0,4.0,3.0,3.0,2021.07.24,조립하는데 잘보고해야함 어렵지는않지만 헷갈릴수있음,0
412,짜니짜니88,3.5,3.0,5.0,5.0,5.0,2021.06.24,오늘의 집에서 주문서가 누락됐는지 한참 기다리다가 고객센터에 문의 후 이틀 후에 받았습니다. 사진에서 봤던대로 디자인이나 색상은 똑같구요 앉았을때도 편안해요.,0
413,jungmiii2,3.5,3.0,3.0,4.0,4.0,2021.05.04,장점 가격대비편하고만족합니다 단점 가격대비만족하지만 앉을때조심해서앉아야하겟어요엉덩이힘이조은사람이잘못앉다가자칫하면내려앉을수도있겠어요,0
414,mmmin지,3.5,3.0,3.0,4.0,4.0,2020.03.16,가격대비 좋아요~ 조립도 쉽고 편안해요,0
415,김인자45,3.5,4.0,2.0,3.0,3.0,2019.02.19,색이 너무 노란끼가 많이 돌아요ㅠㅠ 그래서 제 방이랑 안어울리는느낌이에요 ㅠㅠ 위에 천 깔아서 써야겠어요 착석감은 가격에비해 편하고 좋습니다,0
416,죽염청주,3.5,3.0,4.0,2.0,2.0,2018.08.31,배송받은지 오래됫는뎅 이제리뷰올리네요 쓸만하구요 가격은 좀 비싼편이고 쿠션은 넘 그렇게 좋지는않아요 참고하세용,0
417,@희희,3.5,4.0,4.0,3.0,3.0,2018.07.03,나도 암체어 생겼다😊👏 자꾸 앉게 되는 마성의 의자..,0
418,하니당나구,3.5,3.0,4.0,3.0,3.0,2018.04.19,조립할때 약간당황햇지만 생각보다 쉽네요 편하고 예뻐요,0
419,황금마녀,3.5,3.0,3.0,3.0,3.0,2018.01.27,감싸는 느낌에 편하고 좋아요 그런데 제가 생각한것 보다 크네요ㅠㅠ,0
420,푸른밤지킴이,3.3,3.0,3.0,3.0,3.0,2021.08.14,조립도 잘되고 안질 때 편안합니다 다만 시트가 잘 벗겨지는 게 있습니다,0
421,버즈11,3.3,2.0,4.0,5.0,5.0,2021.03.23,베란다에 두웠다가 넘추워 안으로들여왔는데 날풀려 다시옮겨야겠어요 우선 편하게앉기 좋아요~~ 가격착해서 구매한것치곤 나름 쓸만합니다^^,0
422,yjh05250,3.3,5.0,3.0,2.0,2.0,2021.01.08,편하게 앉아서 책도 읽고 좋네요....,0
423,우리수민,3.3,4.0,3.0,3.0,3.0,2020.01.27,넹 그냥 저냥 써요!! 편한건 잘 모르겟어요 근데,0
424,오엉찌,3.3,3.0,4.0,3.0,3.0,2019.10.01,생각보다 너무 편해서 여기에만 앉아있어 요산 지 오래됐는데 여전히 푹신해요,0
425,강원월드,3.3,4.0,3.0,3.0,3.0,2018.11.26,이케아 암체어 구매 했는데 생각보다 커서 놀랐습니다 조립은 설명서만 보고 하기 어렵고 인터넷으로 후기 보고 조립했습니닼 가격대비 쓸만 한것 같아요 쿠셔닝이 좋진 않습니다. 가성비만 생각하면 구매 할 만 한것 같네요,0
426,polalis,3.3,3.0,4.0,2.0,2.0,2018.06.26,사진을 너무 못찍었네요 ㅠㅠㅠㅠ 일단 아이보리색이라 때 탈까봐 저렇게 덮어놨어요 생각했던것보다 낮았지만 괜찮습니다 똥손도 조립 쉽게 할 수 있어요ㅎㅎㅎㅎ 여유있을때 해야 짜증이 덜 날듯ㅎㅎㅎㅎ 막 비싼티 나지도 않고 그리고 막 싼티도 않나는 딱 그 가격대인것 같습니다,0
427,소지이,3.3,3.0,3.0,3.0,3.0,2018.01.14,조립하는 과정에서 조금 버벅거렸지만 편하게 잘 쓰고있어요,0
428,호두남집사,3.0,null,null,null,null,2018.07.09,의자와 시트가 너무 잘 분리되서 앉을때마다 불편해요...,1
